id,title,description,image_link,link,price,"City name","Property type",Address,"Listing type"
183140,"Bajo en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 118.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-06/470de12e-7944-4529-afa2-8c74825c4c74/00%20Bayside_solarium_web.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-183140/,"320,000.00 EUR","Estepona Oeste",Viviendas,"36.62930165156739, -4.518873982411131",Comprar
165686,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","3 hab, 2 baños, 150.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-02/de52aa2a-2d9e-4dd6-85f8-b97b367a2eaa/Entorno.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-165686/,"405,000.00 EUR","Estepona Oeste",Piso,"36.41293544895142, -5.185509693254837",Comprar
166239,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","3 hab, 2 baños, 125.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-09/209ebca7-5972-4bb8-9e67-70835e0de27f/2217-PR-INF-AP_Entre_Exter_BC_Facha-1024x556.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-166239/,"330,000.00 EUR","Estepona Oeste",Viviendas,"36.416071122100995, -5.208453650555802",Comprar
166372,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 104.11 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-09/e16c75dd-9926-4f3b-b737-07dfa5a3d4cf/2217-PR-INF-AP_Entre_Exter_BC_Facha-1024x556.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-166372/,"267,000.00 EUR","Estepona Oeste",Viviendas,"36.410210040439765, -5.20764541939738",Comprar
156714,"Bajo en venta en Estepona - Málaga | Gilmar Consulting Inmobiliario","4 hab, 3 baños, 145.64 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2020-12/078a768a-48ec-4a24-aeea-24352e4ae23d/piscina-noche-2-1-1030x579.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-156714/,"810,800.00 EUR",Estepona,Bajo,"36.436991667571846, -5.145685560500377",Comprar
196753,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","4 hab, 2 baños, 221.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/980a0d19-77f6-4b97-ac9b-5e72b9b7377f/13.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-196753/,"999,000.00 EUR","Málaga Este",Piso,"36.72161798559187, -4.36102617477604",Comprar
197364,"Local Comercial en alquiler en Marbella Ciudad - Málaga | Gilmar","190.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/1fae46dc-680a-46e4-876f-6a7dbc072cd3/WhatsApp%20Image%202024-05-02%20at%2019.49.46%20(3).jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-marbella-ciudad-malaga-referencia-197364/,"2,700.00 EUR","Marbella Ciudad","Local Comercial","36.50572693482682, -4.88992756218879",Alquilar
188701,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 90.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/69f08975-5a9f-4efa-9216-a0818a065cf5/46.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-188701/,"480,000.00 EUR","Málaga Este",Piso,"36.7195727920245, -4.379259722321018",Comprar
151952,"Solar Urbano en venta en Centro (Málaga) - Málaga | Gilmar Consulting","409.6 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2020-10/27ce365d-ab8a-4a81-90cb-4710a5ebb630/_DSC1237.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-centro-malaga-malaga-referencia-151952/,"1,380,000.00 EUR","Centro (Málaga)","Locales e Inversiones","36.72144534464293, -4.4209827235460555",Comprar
171257,"Piso en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 98.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/e94bc38b-0f8f-4cad-b84b-395e4f631613/Vanian_Ext_Cam03.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-171257/,"383,000.00 EUR","Estepona Este",Piso,"36.460145697409196, -5.086073681092975",Comprar
177884,"Apartamento en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 96.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-03/6cbe49f5-7d0f-4a3f-8dda-754cff532395/A1-Sunny-Golf-apartments-Estepona-aereal-880x370.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-177884/,"295,000.00 EUR","Estepona Oeste",Apartamento,"36.41292649267559, -5.208976390995834",Comprar
187723,"Piso en venta en Estepona Este - Málaga | Gilmar Consulting","4 hab, 3 baños, 238.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/8727e142-1978-49cb-9e43-d64f6debb2ea/Aedas%20Australy%20Cam3%20(00001).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-187723/,"763,000.00 EUR","Estepona Este",Piso,"36.46026576188522, -5.081320894904836",Comprar
187888,"Bajo en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 101.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/12d43f7c-3665-450d-9e26-b7e52c6ec998/serenit_ext2_web-1920x1081.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-187888/,"263,000.00 EUR","Estepona Oeste",Viviendas,"36.394018036611655, -5.208965574540318",Comprar
187897,"Apartamento en venta en Estepona Oeste - Málaga | Gilmar Consulting","3 hab, 2 baños, 97.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/1b990d0b-2f59-4f09-87f8-c43f3874f805/serenit_ext2_web-1920x1081.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-187897/,"310,000.00 EUR","Estepona Oeste",Apartamento,"36.39784774239766, -5.205861091202567",Comprar
188840,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 222.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/1af6a28c-e5cd-4831-a590-bb73c1e5b523/AURES%20EXTERIOR%201.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-188840/,"586,000.00 EUR","Estepona Este",Apartamento,"36.46109246379594, -5.083196776932356",Comprar
198013,"Apartamento en alquiler en Estepona - Málaga | Gilmar Consulting","3 hab, 2 baños, 130.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/054da04a-ecff-42cf-b357-73a43cc3d916/70d9fcff-73fc-4088-b59d-e941a6717175.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-estepona-malaga-referencia-198013/,"1,400.00 EUR",Estepona,Apartamento,"40.416634, -3.703804",Alquilar
198022,"Ático-Dúplex en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 233.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/fb9d87dd-6149-405c-b3de-0b390fbe285d/_DSC8607.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-198022/,"850,000.00 EUR","Estepona Este",Ático-Duplex,"36.43627445059284, -5.109664137879426",Comprar
197679,"Piso en venta en Estepona - Málaga | Gilmar Consulting Inmobiliario","1 hab, 1 baños, 71.22 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/ad137558-ed21-4e1e-9409-0c00a31f6b11/PHOTO-2024-05-16-09-47-06.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-197679/,"270,000.00 EUR",Estepona,Piso,"36.43044356621182, -5.152972690467928",Comprar
196897,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","4 hab, 3 baños, 237.54 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/9ddcc807-2554-4b1f-a21c-f6db767f6358/_DSC5615.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-196897/,"685,000.00 EUR","Estepona Oeste","Chalet Independiente","36.42120016286131, -5.194546442805957",Comprar
198216,"Piso en venta en Estepona - Málaga | Gilmar Consulting Inmobiliario","6 hab, 2 baños, 235.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/1d24ea64-eac9-435c-83ed-adc3b58a4789/_DSC9107.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-198216/,"1,500,000.00 EUR",Estepona,Piso,"36.42306732484301, -5.143468731125431",Comprar
198036,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","2 hab, 2 baños, 112.09 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/d64a0722-72e8-4493-9793-71cdd3f690d0/IMG20240523182806.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-198036/,"670,000.00 EUR","Marbella Ciudad",Apartamento,"36.511805604371524, -4.877216423056628",Comprar
184276,"Apartamento en venta en Guadalmina - Málaga | Gilmar Consulting","3 hab, 2 baños, 121.21 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-04/4c49cf12-eb2f-4d50-a6c0-bc1d17fd412e/DSC04669.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-guadalmina-malaga-referencia-184276/,"389,000.00 EUR",Guadalmina,Apartamento,"36.46994045247593, -4.992266697691774",Comprar
196975,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","1 hab, 1 baños, 48.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/10d5871c-a01d-4bd8-ab0e-a742b03b1bfe/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-196975/,"245,000.00 EUR","Carretera de Cádiz",Piso,"36.692014919715994, -4.447370364256149",Comprar
197082,"Ático en venta en Torremolinos - Málaga | Gilmar Consulting","4 hab, 2 baños, 184.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/1d9a9993-cd47-4354-b345-09b439ea5cd6/88cfc872-379a-4b5f-96d0-254350b492e2.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-torremolinos-malaga-referencia-197082/,"585,000.00 EUR",Torremolinos,Ático,"36.719608690046456, -4.41573841725985",Comprar
197159,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 107.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/94b0904e-dda1-4c75-b6f8-5316b0741c47/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-197159/,"360,000.00 EUR","Málaga Este",Piso,"36.720091084053976, -4.356082119500672",Comprar
197191,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","1 hab, 1 baños, 68.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/c36b651c-9b9a-448a-87fe-7e709a582a2e/64.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-197191/,"499,000.00 EUR","Centro (Málaga)",Piso,"36.72569933896954, -4.42244852350963",Comprar
197395,"Piso en venta en Torremolinos - Málaga | Gilmar Consulting","3 hab, 2 baños, 151.22 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/89177ba6-f86e-42d4-b39d-cc523b40f034/124.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-torremolinos-malaga-referencia-197395/,"785,000.00 EUR",Torremolinos,Piso,"36.6398361023546, -4.492802092504205",Comprar
197638,"Ático en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 3 baños, 426.07 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/0db1d5ff-b6e0-4e3b-a52b-d51cfb0570d5/5.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-197638/,"9,750,000.00 EUR","Carretera de Cádiz",Ático,"36.69432096031889, -4.443515532587248",Comprar
197650,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 2 baños, 137.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/edc916a6-d2e8-4217-aba9-cf5ab5a21999/8.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-197650/,"525,000.00 EUR","Carretera de Cádiz",Piso,"36.685282409054395, -4.45326178962304",Comprar
197657,"Ático en venta en Centro (Málaga) - Málaga | Gilmar Consulting","2 hab, 2 baños, 71.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/9e7b977c-31e0-48d6-aa23-23cd92c65128/6.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-197657/,"395,000.00 EUR","Centro (Málaga)",Viviendas,"36.724915711760254, -4.4306442261291386",Comprar
197770,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 2 baños, 142.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/6ed050fd-ff15-45d6-99d1-5bb07bdd65c3/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-197770/,"640,000.00 EUR","Carretera de Cádiz",Piso,"36.67891656331821, -4.452214261529918",Comprar
191623,"Chalet Independiente en venta en Torremolinos - Málaga | Gilmar","3 hab, 2 baños, 164.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/291d7716-776c-406b-a67a-7a8b64ee203e/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-torremolinos-malaga-referencia-191623/,"990,000.00 EUR",Torremolinos,"Chalet Independiente","36.71792040616884, -4.419907715095363",Comprar
192252,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","1 hab, 1 baños, 58.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/9b30be23-933d-4d78-bef2-5ed469d8e509/17.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-192252/,"176,000.00 EUR","Centro (Málaga)","Gilmar XO","36.72669874194306, -4.414615440561023",Comprar
192995,"Chalet Adosado en venta en Cruz de Humilladero - Málaga | Gilmar","3 hab, 4 baños, 123.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/ea2f4716-ec1b-4e20-8771-b3133f2dfddb/43.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-cruz-de-humilladero-malaga-referencia-192995/,"490,000.00 EUR","Cruz de Humilladero","Chalet Adosado","36.70392562583683, -4.489652068506783",Comprar
193294,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","5 hab, 2 baños, 240.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/4a06bf86-5ca7-4c3c-908d-38dab1d88e5b/10.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-193294/,"1,275,000.00 EUR","Málaga Este",Piso,"36.72068320020513, -4.385823244349609",Comprar
194853,"Chalet Independiente en venta en Málaga Este - Málaga | Gilmar","9 hab, 6 baños, 728.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/97e43a68-1ac1-4398-b004-758cfbf0df4c/_FS76892HDR.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-194853/,"1,863,000.00 EUR","Málaga Este","Chalet Independiente","36.73453379862484, -4.382391615626119",Comprar
194931,"Oficina en venta en Málaga Este - Málaga | Gilmar Consulting","107.78 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/5b411dab-e58d-4063-9872-ac9fa65d0893/67_%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-oficina-malaga-este-malaga-referencia-194931/,"350,000.00 EUR","Málaga Este",Oficinas,"36.73974316082164, -4.37973376518274",Comprar
194956,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","2 hab, 2 baños, 90.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/01d62308-ad86-4588-a466-247094e1cb3a/13.jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-194956/,"380,000.00 EUR","Centro (Málaga)",Piso,"36.72612319788826, -4.416461482219195",Comprar
195718,"Piso en venta en Torremolinos - Málaga | Gilmar Consulting","3 hab, 2 baños, 135.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/0cec5814-2b4e-4224-9b26-fee0e67d2066/WhatsApp%20Image%202024-02-29%20at%2013.54.24%20(1).jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-torremolinos-malaga-referencia-195718/,"650,000.00 EUR",Torremolinos,Piso,"36.64289442205178, -4.4818687616514294",Comprar
196038,"Edificio Residencial en venta en Centro (Málaga) - Málaga | Gilmar","264.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/ace1335e-e1f5-4390-ab5b-b738c7c9484e/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-centro-malaga-malaga-referencia-196038/,"1,995,000.00 EUR","Centro (Málaga)","Edificio Residencial","36.71969183714927, -4.422238000277291",Comprar
184561,"Chalet Independiente en venta en Málaga Este - Málaga | Gilmar","6 hab, 4 baños, 356.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-06/9a3fb56c-4a31-4599-afaa-871afe99c026/63.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-184561/,"950,000.00 EUR","Málaga Este","Chalet Independiente","36.73548483790549, -4.357572062862756",Comprar
184902,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","5 hab, 4 baños, 408.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-04/efbec4fd-c1c6-460d-a001-5ab32baed33b/81.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-184902/,"2,890,000.00 EUR","Centro (Málaga)","Gilmar Luxe","36.723111803387155, -4.419909174769744",Comprar
188437,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","5 hab, 3 baños, 222.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/ba89b154-3e64-47f0-b882-a8a3c9081a51/16.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-188437/,"795,000.00 EUR","Centro (Málaga)",Piso,"36.71820726118004, -4.433371344986932",Comprar
188717,"Chalet Independiente en venta en Benalmádena - Málaga | Gilmar","6 hab, 3 baños, 248.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-09/30d66aad-b3d5-41f0-a7af-a448f6de64b7/179-HDR.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benalmadena-malaga-referencia-188717/,"1,100,000.00 EUR",Benalmádena,"Chalet Independiente","36.59966176221233, -4.570863697184393",Comprar
188920,"Ático en venta en Centro (Málaga) - Málaga | Gilmar Consulting","2 hab, 1 baños, 184.4 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/a46f51fb-38b3-4fca-a4a1-25fff8c53a4e/45.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-188920/,"1,395,000.00 EUR","Centro (Málaga)",Viviendas,"36.71944187194294, -4.4234009865791935",Comprar
188923,"Chalet Adosado en venta en Málaga Este - Málaga | Gilmar Consulting","5 hab, 4 baños, 222.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/6bdb65cf-b5ab-43c3-99ba-41af40c0b312/8.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-188923/,"1,195,000.00 EUR","Málaga Este","Chalet Adosado","36.72706838469437, -4.408837586410658",Comprar
189019,"Chalet Independiente en venta en Málaga Este - Málaga | Gilmar","5 hab, 5 baños, 402.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-12/605107f4-a965-4fd2-a0be-31f7686b37ab/11.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-189019/,"1,700,000.00 EUR","Málaga Este","Chalet Independiente","36.730623948217854, -4.356341181544648",Comprar
189045,"Chalet Independiente en venta en Málaga Este - Málaga | Gilmar","3 hab, 1 baños, 182.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/5b35c91b-d2b2-45ab-95bf-f7f26172cc71/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-189045/,"1,225,000.00 EUR","Málaga Este","Chalet Independiente","36.71985907038855, -4.369024596000175",Comprar
189558,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","4 hab, 2 baños, 147.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/21507276-a544-4bf2-a549-136c96a043a7/8%20%20.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-189558/,"675,000.00 EUR","Centro (Málaga)",Piso,"36.71566060107837, -4.434631731220782",Comprar
190142,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 196.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/84d99980-6069-4322-b98c-c8fe588370b7/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-190142/,"680,000.00 EUR","Málaga Este",Piso,"36.72945077248982, -4.405821299953857",Comprar
190594,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 169.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/01bad72e-2343-4076-ba55-da413d30f2e3/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-190594/,"723,000.00 EUR","Málaga Este",Piso,"36.720882828542834, -4.412473353121087",Comprar
190615,"Chalet Independiente en venta en Benalmádena - Málaga | Gilmar","5 hab, 4 baños, 363.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/3103faa8-f7c0-4db3-9f28-2809c251211e/20.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benalmadena-malaga-referencia-190615/,"2,995,000.00 EUR",Benalmádena,"Chalet Independiente","36.58579749710301, -4.564774574541803",Comprar
191094,"Edificio Residencial en venta en Centro (Málaga) - Málaga | Gilmar","304.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/76e21726-8e79-4e71-bf3c-5ddc79b8841f/100.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-centro-malaga-malaga-referencia-191094/,"1,380,000.00 EUR","Centro (Málaga)",Edificios,"36.7250091956105, -4.421313090693616",Comprar
178200,"Local Comercial en venta en Centro (Málaga) - Málaga | Gilmar","314.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-04/60e33853-e2a6-4886-9b1b-7f86214b80dc/12.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-centro-malaga-malaga-referencia-178200/,"720,000.00 EUR","Centro (Málaga)","Local Comercial","36.72213876392693, -4.433731435878581",Comprar
178598,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","3 hab, 2 baños, 190.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/09185d7c-aeb1-478a-a273-92a5b180aa55/7.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-178598/,"950,000.00 EUR","Centro (Málaga)",Piso,"36.71264721764992, -4.4233694660635265",Comprar
180066,"Local Comercial en venta en Playa del Rincón - Málaga | Gilmar","274.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-01/1e8dc750-b4ee-469f-b8f6-8bb865f320a4/12.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-playa-del-rincon-malaga-referencia-180066/,"1,500,000.00 EUR","Playa del Rincón","Local Comercial","36.713617817399566, -4.284519734903658",Comprar
180759,"Solar Residencial en venta en Pinos de Alhaurín - Málaga | Gilmar","1002.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-06/17198952-9ca1-478a-8e18-bd2530a70f32/88.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-pinos-de-alhaurin-malaga-referencia-180759/,"240,000.00 EUR","Pinos de Alhaurín","Locales e Inversiones","36.63659699361378, -4.591763022278582",Comprar
182023,"Oficina en venta en Centro (Málaga) - Málaga | Gilmar Consulting","237.52 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-05/a8825cf1-ee62-4d19-8e0c-dc1d53577ffe/52.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-oficina-centro-malaga-malaga-referencia-182023/,"1,200,000.00 EUR","Centro (Málaga)",Oficinas,"36.71569614376853, -4.421224098727247",Comprar
182548,"Chalet Independiente en venta en Benalmádena - Málaga | Gilmar","7 hab, 7 baños, 564.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-02/19aae33c-6054-48d6-a9e1-cc78d9618e39/16.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benalmadena-malaga-referencia-182548/,"1,665,000.00 EUR",Benalmádena,"Chalet Independiente","36.579609303440414, -4.573685682943564",Comprar
182804,"Ático en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 3 baños, 253.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/4b531cff-bb73-49af-803e-99c344fec33c/29%20_.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-182804/,"995,000.00 EUR","Carretera de Cádiz",Viviendas,"36.68758563852434, -4.443918196345546",Comprar
183007,"Chalet Independiente en venta en Málaga Este - Málaga | Gilmar","8 hab, 10 baños, 2512.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-03/a2dc5e81-ce6f-4d2f-b851-1e8258e7de90/22.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-183007/,"15,000,000.00 EUR","Málaga Este","Chalet Independiente","36.726455664341046, -4.388019561980002",Comprar
183718,"Chalet Pareado en venta en Málaga Este - Málaga | Gilmar Consulting","4 hab, 4 baños, 292.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-03/4e2ce949-efa7-433d-9221-4c596d80c18a/2.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-malaga-este-malaga-referencia-183718/,"875,000.00 EUR","Málaga Este","Chalet Pareado","36.73407760480654, -4.358480882905291",Comprar
197506,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","2 hab, 2 baños, 73.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/cb0542e6-0761-45c4-a48a-f30cd591232e/ACP%20197506%20IM%c3%81GEN%20%20(16).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-197506/,"395,000.00 EUR","Centro (Málaga)",Piso,"36.72614973683875, -4.4143613526795695",Comprar
